ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
116667,Timo Antero Susi,M,29.0,179.0,78.0,Finland,FIN,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
116701,Gary Lee Suter,M,37.0,183.0,93.0,United States,USA,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
116703,"Robert Allen ""Rob"" Suter",M,22.0,175.0,81.0,United States,USA,1980 Winter,1980,Winter,Lake Placid,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
116704,Ryan Suter,M,25.0,185.0,91.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
116897,Rbert vehla,M,23.0,186.0,86.0,Czechoslovakia,TCH,1992 Winter,1992,Winter,Albertville,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
116962,Kjell Gustaf Svensson,M,25.0,176.0,72.0,Sweden,SWE,1964 Winter,1964,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
116966,Lars Magnus Svensson,M,30.0,180.0,80.0,Sweden,SWE,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
116982,Stanislav Sventek,M,33.0,189.0,91.0,Czechoslovakia,TCH,1964 Winter,1964,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
116993,Sergey Aleksandrovich Svetlov,M,27.0,185.0,88.0,Soviet Union,URS,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
117023,Oldich Svoboda,M,25.0,187.0,98.0,Czechoslovakia,TCH,1992 Winter,1992,Winter,Albertville,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
117024,Petr Svoboda,M,31.0,186.0,89.0,Czech Republic,CZE,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
117026,Radoslav Svoboda,M,26.0,183.0,83.0,Czechoslovakia,TCH,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
117260,Frank Allan Synnott,M,28.0,165.0,58.0,United States,USA,1920 Summer,1920,Summer,Antwerpen,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
117260,Frank Allan Synnott,M,32.0,165.0,58.0,United States,USA,1924 Winter,1924,Winter,Chamonix,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
117307,Shannon Lynn Szabados,F,23.0,175.0,65.0,Canada,CAN,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
117307,Shannon Lynn Szabados,F,27.0,175.0,65.0,Canada,CAN,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
117859,"Rudolf ""Rudy"" Tajcnr",M,23.0,176.0,82.0,Czechoslovakia,TCH,1972 Winter,1972,Winter,Sapporo,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
118140,Per Henrik Tallinder,M,35.0,193.0,98.0,Sweden,SWE,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
118221,Jukka Viljo Tapani Tammi,M,25.0,180.0,79.5,Finland,FIN,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
118221,Jukka Viljo Tapani Tammi,M,31.0,180.0,79.5,Finland,FIN,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
118800,John Tavares,M,23.0,183.0,90.0,Canada,CAN,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
119114,Karl Mikael Tellqvist,M,26.0,182.0,84.0,Sweden,SWE,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
119485,Sandra Thalmann,F,21.0,163.0,68.0,Switzerland,SUI,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
119497,"Rudolf ""Rudi"" Thanner",M,31.0,180.0,78.0,West Germany,FRG,1976 Winter,1976,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
119521,Karen Thatcher,F,25.0,174.0,71.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
119538,"Grard ""Gerry"" Thberge",M,25.0,175.0,72.0,Canada,CAN,1956 Winter,1956,Winter,Cortina d'Ampezzo,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
119566,Mats Gunnar Thelin,M,22.0,180.0,84.0,Sweden,SWE,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
119569,Arne Michael Thelvn,M,23.0,182.0,81.0,Sweden,SWE,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
119601,"Christopher Bowie ""Chris"" Therien",M,22.0,196.0,105.0,Canada,CAN,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
119851,"Timothy ""Tim"" Thomas, Jr.",M,35.0,180.0,91.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
119994,"William Ferguson ""Bill"" Thomson",M,21.0,175.0,74.0,Canada,CAN,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
120079,"Joseph Eric ""Joe"" Thornton",M,30.0,193.0,102.0,Canada,CAN,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
120303,Frantiek Tikal,M,30.0,180.0,82.0,Czechoslovakia,TCH,1964 Winter,1964,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
120327,Esa Kalervo Tikkanen,M,33.0,183.0,93.0,Finland,FIN,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
120330,Nina Minttu Maria Tikkinen,F,23.0,170.0,66.0,Finland,FIN,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
120377,Anna Katarina Timglas,F,20.0,168.0,62.0,Sweden,SWE,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
120405,Kimmo Samuel Timonen,M,22.0,177.0,84.0,Finland,FIN,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
120405,Kimmo Samuel Timonen,M,30.0,177.0,84.0,Finland,FIN,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
120405,Kimmo Samuel Timonen,M,34.0,177.0,84.0,Finland,FIN,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
120405,Kimmo Samuel Timonen,M,38.0,177.0,84.0,Finland,FIN,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
120465,"David G. ""Dave"" Tippett",M,30.0,178.0,82.0,Canada,CAN,1992 Winter,1992,Winter,Albertville,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
120546,German Mikhaylovich Titov,M,32.0,186.0,86.0,Russia,RUS,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
120572,Carl Daniel Tjrnqvist,M,29.0,188.0,91.0,Sweden,SWE,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
120595,Keith Matthew Tkachuk,M,29.0,188.0,102.0,United States,USA,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
120709,Jonathan Bryan Toews,M,21.0,188.0,95.0,Canada,CAN,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
120709,Jonathan Bryan Toews,M,25.0,188.0,95.0,Canada,CAN,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
121169,Jari Kaarlo Torkki,M,22.0,180.0,83.0,Finland,FIN,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
121176,Antti Ilari Trmnen,M,27.0,185.0,93.5,Finland,FIN,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
121470,Radek oupal,M,25.0,181.0,77.0,Czechoslovakia,TCH,1992 Winter,1992,Winter,Albertville,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
121770,Andrey Viktorovich Trefilov,M,22.0,183.0,79.0,Unified Team,EUN,1992 Winter,1992,Winter,Albertville,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
121770,Andrey Viktorovich Trefilov,M,28.0,183.0,79.0,Russia,RUS,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
121777,Ivan Sergeyevich Tregubov,M,26.0,185.0,83.0,Soviet Union,URS,1956 Winter,1956,Winter,Cortina d'Ampezzo,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
121854,Vladislav Aleksandrovich Tretyak,M,19.0,185.0,79.0,Soviet Union,URS,1972 Winter,1972,Winter,Sapporo,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
121854,Vladislav Aleksandrovich Tretyak,M,23.0,185.0,79.0,Soviet Union,URS,1976 Winter,1976,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
121854,Vladislav Aleksandrovich Tretyak,M,27.0,185.0,79.0,Soviet Union,URS,1980 Winter,1980,Winter,Lake Placid,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
121854,Vladislav Aleksandrovich Tretyak,M,31.0,185.0,79.0,Soviet Union,URS,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
122005,Ladislav Trojk,M,33.0,180.0,83.0,Czechoslovakia,TCH,1948 Winter,1948,Winter,Sankt Moritz,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
122078,"David ""Dave"" Trottier",M,21.0,178.0,77.0,Canada,CAN,1928 Winter,1928,Winter,Sankt Moritz,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
122442,Gennady Dmitriyevich Tsygankov,M,24.0,181.0,79.0,Soviet Union,URS,1972 Winter,1972,Winter,Sapporo,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
122442,Gennady Dmitriyevich Tsygankov,M,28.0,181.0,79.0,Soviet Union,URS,1976 Winter,1976,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
122479,Leon Parker Tuck,M,28.0,175.0,82.0,United States,USA,1920 Summer,1920,Summer,Antwerpen,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
122518,Sarah Tueting (-Lemaitre),F,21.0,170.0,64.0,United States,USA,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
122518,Sarah Tueting (-Lemaitre),F,25.0,170.0,64.0,United States,USA,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
122648,"Minnamari ""Minttu"" Tuominen",F,19.0,165.0,70.0,Finland,FIN,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
122650,Saara Elisa Tuominen,F,24.0,169.0,65.0,Finland,FIN,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
122653,Pekka Juhani Tuomisto,M,27.0,192.0,83.5,Finland,FIN,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
122861,Brian Carter Tutt,M,29.0,185.0,89.0,Canada,CAN,1992 Winter,1992,Winter,Albertville,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
122897,"Oleh Fedorovych ""Oleg"" Tverdovsky",M,25.0,183.0,91.0,Russia,RUS,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
122991,Viktor Nikolayevich Tyumenev,M,26.0,179.0,85.0,Soviet Union,URS,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
123212,Dmitry Matveyevich Ukolov,M,26.0,175.0,86.0,Soviet Union,URS,1956 Winter,1956,Winter,Cortina d'Ampezzo,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
123241,Gretchen Ulion (-Silverman),F,25.0,157.0,59.0,United States,USA,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
123656,Aleksandr Nikolayevich Uvarov,M,33.0,170.0,73.0,Soviet Union,URS,1956 Winter,1956,Winter,Cortina d'Ampezzo,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
123662,Eduard Uvra,M,22.0,183.0,92.0,Czechoslovakia,TCH,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
123690,Ossi Reijo Juhani Vnnen,M,33.0,191.0,99.0,Finland,FIN,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
123692,Petra Maria Pauliina Vaarakallio,F,22.0,173.0,72.0,Finland,FIN,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
123794,Sarah Marie Vaillancourt,F,20.0,168.0,63.0,Canada,CAN,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
123794,Sarah Marie Vaillancourt,F,24.0,168.0,63.0,Canada,CAN,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
123999,Linda Vlimki,F,19.0,166.0,70.0,Finland,FIN,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
125322,Petri Johannes Varis,M,24.0,185.0,92.5,Finland,FIN,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
125442,Mikhail Aleksandrovich Vasilyev,M,21.0,176.0,78.0,Soviet Union,URS,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
125446,Valery Ivanovich Vasilyev,M,22.0,183.0,86.0,Soviet Union,URS,1972 Winter,1972,Winter,Sapporo,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
125446,Valery Ivanovich Vasilyev,M,26.0,183.0,86.0,Soviet Union,URS,1976 Winter,1976,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
125446,Valery Ivanovich Vasilyev,M,30.0,183.0,86.0,Soviet Union,URS,1980 Winter,1980,Winter,Lake Placid,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
125508,Sami Vatanen,M,22.0,177.0,79.0,Finland,FIN,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
125946,"Philip John ""Phil"" Verchota",M,23.0,188.0,89.0,United States,USA,1980 Winter,1980,Winter,Lake Placid,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
126187,Peter Veselovsk,M,27.0,186.0,85.0,Czechoslovakia,TCH,1992 Winter,1992,Winter,Albertville,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
126240,"Jessica Ann ""Jessie"" Vetter",F,24.0,173.0,70.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
126240,"Jessica Ann ""Jessie"" Vetter",F,28.0,173.0,70.0,United States,USA,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
126507,Ingrid Anna Kristina Vikman,F,21.0,168.0,74.0,Sweden,SWE,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
126507,Ingrid Anna Kristina Vikman,F,25.0,168.0,74.0,Sweden,SWE,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
126517,Vladimir Ivanovich Vikulov,M,21.0,178.0,75.0,Soviet Union,URS,1968 Winter,1968,Winter,Grenoble,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
126517,Vladimir Ivanovich Vikulov,M,25.0,178.0,75.0,Soviet Union,URS,1972 Winter,1972,Winter,Sapporo,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
126789,Hannu Markus Virta,M,30.0,181.0,82.0,Finland,FIN,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
126792,Jukka Einar Virtanen,M,28.0,184.0,83.5,Finland,FIN,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
126951,Miroslav Vlach,M,28.0,170.0,74.0,Czechoslovakia,TCH,1964 Winter,1964,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
126976,Marc-douard Vlasic,M,26.0,185.0,93.0,Canada,CAN,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
127093,Karel Vohralk,M,26.0,178.0,80.0,Czechoslovakia,TCH,1972 Winter,1972,Winter,Sapporo,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
127143,Tom Vokoun,M,29.0,183.0,88.0,Czech Republic,CZE,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
127169,Josef Vlk,M,27.0,175.0,74.0,West Germany,FRG,1976 Winter,1976,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
127191,Leonid Ivanovich Volkov,M,29.0,176.0,75.0,Soviet Union,URS,1964 Winter,1964,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
127575,Marjo Hannele Voutilainen,F,28.0,168.0,70.0,Finland,FIN,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
127589,Ferenc Vozar,M,30.0,183.0,83.0,West Germany,FRG,1976 Winter,1976,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
127743,David Vborn,M,31.0,179.0,82.0,Czech Republic,CZE,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
127967,Nina Waidacher,F,21.0,170.0,65.0,Switzerland,SUI,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
128002,"Jennifer Dorothy June ""Jenn"" Wakefield",F,24.0,175.0,77.0,Canada,CAN,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
128076,Gte Emil Wlitalo,M,27.0,183.0,79.0,Sweden,SWE,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
128150,Lyndsay Wall,F,16.0,173.0,65.0,United States,USA,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
128150,Lyndsay Wall,F,20.0,173.0,65.0,United States,USA,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
128298,Jaroslav Walter,M,25.0,181.0,79.0,Czechoslovakia,TCH,1964 Winter,1964,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
128336,Mats Stefan Waltin,M,26.0,181.0,79.0,Sweden,SWE,1980 Winter,1980,Winter,Lake Placid,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
128336,Mats Stefan Waltin,M,30.0,181.0,79.0,Sweden,SWE,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
128709,Catherine Ward,F,22.0,168.0,67.0,Canada,CAN,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
128709,Catherine Ward,F,26.0,168.0,67.0,Canada,CAN,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
128805,Todd Warriner,M,20.0,185.0,84.0,Canada,CAN,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
128917,Tara Leigh-Anne Watchorn,F,23.0,178.0,76.0,Canada,CAN,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
129071,"Katherine Marie ""Katie"" Weatherston",F,22.0,163.0,66.0,Canada,CAN,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
129157,Shea Michael Weber,M,24.0,193.0,104.0,Canada,CAN,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
129157,Shea Michael Weber,M,28.0,193.0,104.0,Canada,CAN,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
129310,"Cyril Anthony ""Cy"" Weidenborner",M,25.0,167.0,64.0,United States,USA,1920 Summer,1920,Summer,Antwerpen,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
129331,"Douglas Daniel ""Doug"" Weight",M,31.0,180.0,91.0,United States,USA,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
129351,Kerry Pauline Weiland,F,29.0,163.0,62.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
129395,Ulf Weinstock,M,27.0,180.0,82.0,Sweden,SWE,1980 Winter,1980,Winter,Lake Placid,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
129446,Erich Weishaupt,M,23.0,175.0,71.0,West Germany,FRG,1976 Winter,1976,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
129537,Mark Ronald Wells,M,22.0,175.0,79.0,United States,USA,1980 Winter,1980,Winter,Lake Placid,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
129604,"Kristen Elizabeth ""Krissy"" Wendell (-Pohl)",F,20.0,167.0,70.0,United States,USA,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
129604,"Kristen Elizabeth ""Krissy"" Wendell (-Pohl)",F,24.0,167.0,70.0,United States,USA,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
129683,"John Bradley ""Brad"" Werenka",M,25.0,188.0,95.0,Canada,CAN,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
129981,"Robert Charles ""Bob"" White",M,20.0,185.0,83.0,Canada,CAN,1956 Winter,1956,Winter,Cortina d'Ampezzo,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
130083,Ryan Whitney,M,26.0,193.0,100.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
130114,Sandra Whyte (-Sweeney),F,27.0,170.0,59.0,United States,USA,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
130148,Hayley Marie Wickenheiser,F,19.0,178.0,77.0,Canada,CAN,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
130148,Hayley Marie Wickenheiser,F,23.0,178.0,77.0,Canada,CAN,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
130148,Hayley Marie Wickenheiser,F,27.0,178.0,77.0,Canada,CAN,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
130148,Hayley Marie Wickenheiser,F,31.0,178.0,77.0,Canada,CAN,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
130148,Hayley Marie Wickenheiser,F,35.0,178.0,77.0,Canada,CAN,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
130691,"Thomas Mark ""Tom"" Williams",M,19.0,180.0,82.0,United States,USA,1960 Winter,1960,Winter,Squaw Valley,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
130895,Stacy Eleanor Wilson,F,32.0,169.0,59.0,Canada,CAN,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
130938,Pernilla Margareta Stephanie Winberg,F,16.0,165.0,63.0,Sweden,SWE,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
131525,"Allan Charles ""Huck"" Woodman",M,21.0,179.0,75.0,Canada,CAN,1920 Summer,1920,Summer,Antwerpen,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
131576,Jason Douglas Woolley,M,22.0,182.0,84.0,Canada,CAN,1992 Winter,1992,Winter,Albertville,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
132130,"Kenneth James ""Ken"" Yackel, Sr.",M,21.0,180.0,89.0,United States,USA,1952 Winter,1952,Winter,Oslo,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
132227,Aleksandr Sergeyevich Yakushev,M,25.0,190.0,86.0,Soviet Union,URS,1972 Winter,1972,Winter,Sapporo,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
132227,Aleksandr Sergeyevich Yakushev,M,29.0,190.0,86.0,Soviet Union,URS,1976 Winter,1976,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
132668,Aleksey Valeryevich Yashin,M,24.0,191.0,100.0,Russia,RUS,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
132668,Aleksey Valeryevich Yashin,M,28.0,191.0,100.0,Russia,RUS,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
132671,Sergey Anatolyevich Yashin,M,25.0,181.0,93.0,Soviet Union,URS,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
133016,Juha Petteri Ylnen,M,25.0,185.0,84.0,Finland,FIN,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
133107,"Michael Allan ""Mike"" York",M,24.0,178.0,84.0,United States,USA,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
133234,Scott Allen Young,M,34.0,185.0,91.0,United States,USA,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
133541,Dmitry Sergeyevich Yushkevich,M,20.0,180.0,94.0,Unified Team,EUN,1992 Winter,1992,Winter,Albertville,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
133541,Dmitry Sergeyevich Yushkevich,M,26.0,180.0,94.0,Russia,RUS,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
133576,"Stephen Gregory ""Steve"" Yzerman",M,36.0,180.0,84.0,Canada,CAN,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
134085,Jinelle Lynn Zaugg-Siergiej,F,23.0,183.0,80.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
